scaffold_number	gene_id	intron_start	intron_end	strand	motif	Annotation	unique_reads	multi_reads	overhang	annotated	novel
DS571149	NA	22340	22438	1	1	0	1	0	60	No	Yes
DS571149	NA	37254	37294	1	1	0	1	0	22	No	Yes
DS571149	NA	43199	43315	1	1	0	1	0	23	No	Yes
DS571149	NA	43884	43946	1	1	0	1	0	20	No	Yes
DS571149	NA	54940	55044	0	0	0	4	0	51	No	Yes
DS571149	NA	83119	83507	1	5	0	1	0	24	No	Yes
DS571149	NA	126128	126189	2	2	0	1	0	21	No	Yes
DS571149	EHI_050840	127982	128024	1	1	0	1	0	63	Yes	No
DS571149	NA	139669	139756	2	2	0	1	0	27	No	Yes
DS571149	NA	155724	155845	2	2	0	1	0	52	No	Yes
DS571150	NA	20954	21002	1	1	0	2	0	66	No	Yes
DS571150	NA	24545	24682	1	1	0	1	0	56	No	Yes
DS571150	NA	50928	51024	1	1	0	2	0	62	No	Yes
DS571150	NA	67685	68101	2	2	0	1	0	17	No	Yes
DS571150	NA	78687	78762	2	2	0	2	0	63	No	Yes
DS571150	NA	78705	78762	2	2	0	2	0	61	No	Yes
DS571150	NA	82033	82141	1	1	0	1	0	70	No	Yes
DS571150	NA	88091	88194	2	2	0	1	0	18	No	Yes
DS571150	NA	95849	95924	1	1	0	1	0	20	No	Yes
DS571150	NA	96755	96812	1	1	0	1	0	65	No	Yes
DS571150	NA	109140	109185	1	1	0	1	0	19	No	Yes
DS571150	NA	119470	119528	1	1	0	1	0	13	No	Yes
DS571150	NA	145873	145892	1	1	0	1	0	64	No	Yes
DS571150	NA	149871	149995	0	0	0	3	0	42	No	Yes
DS571150	NA	157287	157427	1	1	0	2	0	38	No	Yes
DS571151	NA	9819	9893	2	2	0	1	0	57	No	Yes
DS571151	NA	26045	26142	2	2	0	1	0	43	No	Yes
DS571151	NA	60094	60198	1	1	0	4	0	50	No	Yes
DS571151	NA	85266	85683	2	4	0	3	0	18	No	Yes
DS571151	NA	85548	85647	2	2	0	1	0	24	No	Yes
DS571151	NA	111093	111220	2	2	0	1	0	34	No	Yes
DS571151	NA	133496	133564	2	2	0	1	0	59	No	Yes
DS571151	NA	141102	141650	1	1	0	1	0	25	No	Yes
DS571151	NA	141102	141854	1	1	0	1	0	21	No	Yes
DS571151	NA	141177	141242	1	1	0	1	0	37	No	Yes
DS571151	NA	141285	141746	1	3	0	1	0	69	No	Yes
DS571151	NA	141630	141704	1	3	0	1	0	22	No	Yes
DS571151	NA	141705	141725	1	3	0	2	0	59	No	Yes
DS571151	NA	141855	142079	1	3	0	1	0	29	No	Yes
DS571151	NA	141927	142148	1	1	0	1	0	63	No	Yes
DS571151	NA	141972	142382	2	2	0	1	0	34	No	Yes
DS571151	NA	142173	142262	2	2	0	1	0	33	No	Yes
DS571151	NA	142182	142235	1	1	0	1	0	62	No	Yes
DS571151	NA	142293	142379	1	1	0	2	0	32	No	Yes
DS571151	NA	142413	142544	1	3	0	2	0	56	No	Yes
DS571152	NA	29094	29161	2	2	0	1	0	26	No	Yes
DS571152	NA	69610	69774	0	0	0	3	0	70	No	Yes
DS571152	NA	69683	69814	0	0	0	3	0	30	No	Yes
DS571152	NA	82866	82936	2	2	0	1	0	71	No	Yes
DS571152	NA	84904	85098	2	2	0	1	0	71	No	Yes
DS571152	NA	85147	85476	2	2	0	1	0	48	No	Yes
DS571152	NA	85918	85950	2	4	0	1	0	34	No	Yes
DS571152	NA	140525	140627	1	1	0	1	0	64	No	Yes
DS571152	NA	149209	149257	1	1	0	1	0	50	No	Yes
DS571153	NA	30644	30756	1	5	0	1	0	73	No	Yes
DS571153	NA	41249	41305	0	0	0	3	0	57	No	Yes
DS571153	NA	44724	44756	2	2	0	1	0	74	No	Yes
DS571153	NA	52297	52345	1	1	0	1	0	64	No	Yes
DS571153	NA	71642	71725	2	2	0	1	0	29	No	Yes
DS571153	NA	72235	72260	2	2	0	1	0	53	No	Yes
DS571153	NA	83418	83488	2	2	0	1	0	63	No	Yes
DS571153	NA	87340	87422	2	2	0	1	0	66	No	Yes
DS571153	NA	94063	94297	2	2	0	1	0	21	No	Yes
DS571153	NA	99503	99561	2	2	0	3	0	14	No	Yes
DS571153	NA	133694	133760	2	2	0	1	0	20	No	Yes
DS571153	NA	135650	135694	1	1	0	1	0	37	No	Yes
DS571153	NA	139737	139779	1	1	0	1	0	45	No	Yes
DS571153	NA	142990	143545	1	3	0	1	0	52	No	Yes
DS571154	NA	11264	11290	2	2	0	1	0	58	No	Yes
DS571154	NA	101636	101656	2	2	0	2	0	30	No	Yes
DS571154	NA	115823	115846	1	1	0	2	0	38	No	Yes
DS571154	NA	117077	117130	2	2	0	1	0	54	No	Yes
DS571154	NA	122294	122341	1	1	0	1	0	54	No	Yes
DS571154	NA	131737	131797	2	2	0	1	0	69	No	Yes
DS571154	NA	141869	141913	2	2	0	1	0	52	No	Yes
DS571154	NA	146550	146610	1	1	0	1	0	35	No	Yes
DS571155	NA	7387	7461	2	2	0	1	0	29	No	Yes
DS571155	NA	7387	7470	2	2	0	1	0	30	No	Yes
DS571155	NA	7948	8145	2	4	0	1	0	73	No	Yes
DS571155	NA	22297	22349	1	1	0	1	0	18	No	Yes
DS571155	NA	110999	111487	1	5	0	1	0	13	No	Yes
DS571155	NA	136142	136218	1	1	0	1	0	39	No	Yes
DS571156	NA	11855	11933	2	2	0	1	0	17	No	Yes
DS571156	NA	12906	12975	2	2	0	1	0	75	No	Yes
DS571156	NA	19250	19350	2	2	0	1	0	25	No	Yes
DS571156	NA	30218	30256	1	1	0	1	0	50	No	Yes
DS571156	NA	31056	31231	1	1	0	1	0	41	No	Yes
DS571156	NA	31134	31168	0	0	0	3	0	63	No	Yes
DS571156	NA	45221	45276	2	2	0	1	0	19	No	Yes
DS571156	NA	51048	51127	2	2	0	2	0	56	No	Yes
DS571156	NA	53268	53341	2	2	0	1	0	60	No	Yes
DS571156	NA	56656	56792	2	2	0	1	0	39	No	Yes
DS571156	NA	90636	90689	2	2	0	1	0	19	No	Yes
DS571156	NA	95144	95220	2	2	0	1	0	74	No	Yes
DS571156	NA	108054	108104	1	1	0	1	0	21	No	Yes
DS571156	NA	142219	142269	1	1	0	1	0	33	No	Yes
DS571157	NA	54922	54971	1	1	0	1	0	72	No	Yes
DS571157	NA	94826	94909	2	2	0	1	0	30	No	Yes
DS571157	NA	110691	111356	1	5	0	1	0	23	No	Yes
DS571158	NA	24266	24337	1	5	0	1	0	52	No	Yes
DS571158	NA	31168	31221	1	1	0	1	0	41	No	Yes
DS571158	EHI_103350	32296	32354	2	2	0	6	0	55	Yes	No
DS571158	EHI_103350	32482	32536	2	2	0	9	0	25	Yes	No
DS571158	NA	50492	50538	2	2	0	2	0	32	No	Yes
DS571158	NA	102745	102790	1	1	0	1	0	69	No	Yes
DS571159	NA	19871	19943	2	2	0	1	0	40	No	Yes
DS571159	NA	28159	28213	2	2	0	4	0	72	No	Yes
DS571159	NA	31090	31254	1	1	0	1	0	60	No	Yes
DS571159	NA	67336	67437	1	1	0	1	0	49	No	Yes
DS571159	NA	82814	82853	1	1	0	1	0	38	No	Yes
DS571159	NA	84156	84329	2	2	0	1	0	41	No	Yes
DS571159	NA	111244	111324	2	2	0	1	0	45	No	Yes
DS571160	NA	22263	22312	1	1	0	1	0	69	No	Yes
DS571160	NA	27254	27300	1	1	0	1	0	15	No	Yes
DS571160	NA	47556	47710	2	2	0	2	0	46	No	Yes
DS571160	NA	61664	61781	2	2	0	2	0	52	No	Yes
DS571160	NA	61706	61781	2	2	0	1	0	37	No	Yes
DS571160	NA	62080	62178	1	1	0	1	0	57	No	Yes
DS571160	NA	105559	105600	1	1	0	1	0	67	No	Yes
DS571160	NA	107972	108091	1	1	0	1	0	34	No	Yes
DS571160	NA	108340	108407	1	1	0	1	0	70	No	Yes
DS571160	NA	117627	118385	2	2	0	2	0	15	No	Yes
DS571160	NA	131854	132372	2	2	0	1	0	72	No	Yes
DS571160	NA	134203	134475	1	1	0	1	0	32	No	Yes
DS571161	NA	17322	17396	1	1	0	1	0	40	No	Yes
DS571161	NA	17322	17470	1	1	0	1	0	40	No	Yes
DS571161	NA	18787	18902	1	1	0	1	0	31	No	Yes
DS571161	NA	89517	89605	2	2	0	1	0	14	No	Yes
DS571161	NA	113829	113871	2	2	0	1	0	19	No	Yes
DS571162	NA	26881	26980	1	1	0	2	0	21	No	Yes
DS571162	NA	30910	30967	2	2	0	1	0	37	No	Yes
DS571162	NA	36768	37030	2	2	0	1	0	69	No	Yes
DS571162	NA	36973	37030	2	2	0	1	0	36	No	Yes
DS571162	NA	36987	37030	2	2	0	1	0	60	No	Yes
DS571162	NA	60441	60476	2	2	0	1	0	42	No	Yes
DS571162	NA	72285	72325	0	0	0	4	0	62	No	Yes
DS571162	NA	109740	109961	2	2	0	1	0	72	No	Yes
DS571162	NA	127958	128008	2	2	0	1	0	59	No	Yes
DS571163	EHI_096170	4152	4212	1	1	0	1	0	56	Yes	No
DS571163	NA	13965	14024	2	2	0	1	0	60	No	Yes
DS571163	NA	34168	34605	1	1	0	1	0	50	No	Yes
DS571163	NA	39146	39184	1	1	0	1	0	42	No	Yes
DS571163	NA	70373	70425	2	2	0	1	0	40	No	Yes
DS571163	NA	72722	72826	1	1	0	2	0	69	No	Yes
DS571163	NA	78230	78505	2	2	0	1	0	67	No	Yes
DS571163	NA	116303	116355	1	5	0	1	0	50	No	Yes
DS571163	NA	116386	116524	2	2	0	1	0	71	No	Yes
DS571164	NA	15590	15614	2	6	0	1	0	25	No	Yes
DS571164	NA	64415	64453	1	1	0	2	0	32	No	Yes
DS571164	NA	79392	79445	1	1	0	2	0	32	No	Yes
DS571164	NA	95937	96008	1	1	0	1	0	50	No	Yes
DS571164	NA	95937	96035	1	1	0	1	0	49	No	Yes
DS571164	NA	98694	98758	1	1	0	1	0	27	No	Yes
DS571164	NA	104736	104845	1	1	0	2	0	20	No	Yes
DS571164	NA	117544	117602	2	2	0	1	0	52	No	Yes
DS571164	NA	128302	128369	2	2	0	1	0	25	No	Yes
DS571165	NA	33125	33177	2	2	0	1	0	12	No	Yes
DS571165	NA	37577	37957	1	1	0	1	0	74	No	Yes
DS571165	NA	93078	93108	1	1	0	1	0	23	No	Yes
DS571165	NA	106008	106114	1	1	0	1	0	45	No	Yes
DS571165	NA	120446	120511	1	1	0	1	0	13	No	Yes
DS571166	NA	5971	6015	2	2	0	1	0	24	No	Yes
DS571166	NA	71692	71761	1	1	0	4	0	38	No	Yes
DS571166	NA	92936	92989	0	0	0	3	0	72	No	Yes
DS571166	NA	93062	93124	1	1	0	1	0	51	No	Yes
DS571166	NA	102760	102815	1	1	0	1	0	43	No	Yes
DS571167	NA	9802	9962	1	1	0	2	0	58	No	Yes
DS571167	NA	19226	19274	1	1	0	1	0	29	No	Yes
DS571167	NA	33678	34221	1	1	0	2	0	25	No	Yes
DS571167	NA	54966	55021	1	1	0	1	0	55	No	Yes
DS571167	NA	93221	93317	1	1	0	1	0	28	No	Yes
DS571168	NA	10448	10545	2	2	0	1	0	48	No	Yes
DS571168	NA	45924	45961	2	2	0	1	0	57	No	Yes
DS571168	NA	73200	73242	1	1	0	1	0	36	No	Yes
DS571169	NA	13835	13889	1	1	0	1	0	45	No	Yes
DS571169	NA	35101	35158	2	2	0	1	0	60	No	Yes
DS571169	NA	56451	56501	1	1	0	1	0	52	No	Yes
DS571169	NA	72521	72592	1	1	0	1	0	30	No	Yes
DS571169	NA	73194	73301	1	3	0	1	0	21	No	Yes
DS571169	NA	73494	73565	1	3	0	1	0	64	No	Yes
DS571169	NA	73806	73901	1	3	0	1	0	13	No	Yes
DS571169	NA	73902	73925	1	3	0	1	0	58	No	Yes
DS571169	NA	74022	74087	1	3	0	2	0	39	No	Yes
DS571169	NA	77034	77114	1	1	0	2	0	21	No	Yes
DS571169	NA	83775	83848	2	2	0	2	0	48	No	Yes
DS571169	NA	88628	88757	1	5	0	1	0	52	No	Yes
DS571169	NA	102027	102321	1	5	0	2	0	63	No	Yes
DS571170	NA	10069	10124	1	1	0	1	0	65	No	Yes
DS571170	NA	11249	11268	0	0	0	3	0	56	No	Yes
DS571170	NA	15677	16042	1	5	0	1	0	57	No	Yes
DS571170	NA	16210	16291	2	2	0	1	0	56	No	Yes
DS571170	NA	46808	46851	2	2	0	2	0	53	No	Yes
DS571170	NA	75301	75352	1	1	0	1	0	74	No	Yes
DS571171	NA	12814	12849	2	2	0	1	0	55	No	Yes
DS571171	NA	19919	19939	2	2	0	1	0	58	No	Yes
DS571171	NA	21214	21913	1	1	0	1	0	65	No	Yes
DS571171	NA	59753	59894	1	1	0	2	0	45	No	Yes
DS571172	NA	9408	9479	0	0	0	3	0	49	No	Yes
DS571172	NA	46659	46723	1	1	0	2	0	75	No	Yes
DS571172	NA	78744	78837	2	2	0	2	0	21	No	Yes
DS571172	NA	79808	79964	2	2	0	1	0	39	No	Yes
DS571172	NA	94971	95016	2	2	0	1	0	16	No	Yes
DS571173	NA	10216	10297	2	2	0	1	0	42	No	Yes
DS571173	EHI_087430	28949	29030	1	1	0	2	0	75	Yes	No
DS571173	NA	41889	41939	1	1	0	2	0	53	No	Yes
DS571173	NA	46784	46843	2	2	0	1	0	42	No	Yes
DS571173	NA	60868	60957	0	0	0	4	0	74	No	Yes
DS571173	EHI_087880	95263	95331	1	1	0	3	0	66	Yes	No
DS571174	NA	18276	18317	2	2	0	1	0	45	No	Yes
DS571174	NA	19016	19082	1	1	0	2	0	62	No	Yes
DS571174	NA	31937	31998	1	1	0	1	0	43	No	Yes
DS571174	NA	41049	41110	2	2	0	1	0	58	No	Yes
DS571174	NA	41426	41504	1	1	0	2	0	71	No	Yes
DS571174	NA	48424	48474	1	1	0	1	0	38	No	Yes
DS571174	NA	54172	54201	1	1	0	1	0	43	No	Yes
DS571174	NA	72456	72485	2	2	0	1	0	32	No	Yes
DS571174	NA	91435	91500	2	2	0	1	0	37	No	Yes
DS571174	NA	93951	94155	1	1	0	1	0	59	No	Yes
DS571174	NA	97718	97796	1	1	0	1	0	31	No	Yes
DS571175	NA	14588	14659	1	1	0	1	0	62	No	Yes
DS571175	NA	42077	42143	2	2	0	1	0	52	No	Yes
DS571175	NA	62632	62745	2	2	0	1	0	71	No	Yes
DS571175	NA	63170	63289	1	1	0	1	0	61	No	Yes
DS571175	NA	75501	75574	2	2	0	1	0	17	No	Yes
DS571175	NA	75519	75574	2	2	0	1	0	13	No	Yes
DS571175	NA	91736	91811	2	2	0	2	0	65	No	Yes
DS571176	NA	56060	56115	2	2	0	2	0	73	No	Yes
DS571176	NA	57707	57813	2	2	0	1	0	70	No	Yes
DS571177	NA	35346	35405	1	5	0	1	0	33	No	Yes
DS571178	NA	8740	8787	2	2	0	1	0	53	No	Yes
DS571178	NA	11348	11467	0	0	0	3	0	66	No	Yes
DS571178	NA	12424	13044	2	2	0	1	0	33	No	Yes
DS571178	NA	58825	58897	2	2	0	1	0	25	No	Yes
DS571178	NA	68024	68086	1	1	0	1	0	30	No	Yes
DS571178	NA	91332	91405	1	1	0	1	0	62	No	Yes
DS571178	NA	92885	92995	1	5	0	1	0	12	No	Yes
DS571179	NA	8630	8692	1	1	0	2	0	56	No	Yes
DS571179	NA	26301	26362	1	1	0	1	0	38	No	Yes
DS571179	NA	74604	74681	1	1	0	2	0	55	No	Yes
DS571179	NA	74612	74704	2	2	0	1	0	12	No	Yes
DS571179	NA	80027	80078	1	1	0	1	0	68	No	Yes
DS571179	NA	80079	80118	1	1	0	2	0	50	No	Yes
DS571179	NA	80099	80182	1	1	0	1	0	43	No	Yes
DS571180	NA	11876	11996	2	2	0	1	0	52	No	Yes
DS571180	NA	14086	14196	2	2	0	2	0	42	No	Yes
DS571180	NA	39713	39837	2	2	0	1	0	71	No	Yes
DS571180	NA	52731	52819	2	2	0	3	0	42	No	Yes
DS571180	NA	73253	73564	1	1	0	1	0	13	No	Yes
DS571180	NA	77427	77534	2	2	0	1	0	36	No	Yes
DS571180	NA	77439	77495	2	2	0	1	0	57	No	Yes
DS571181	NA	75804	75852	1	1	0	3	0	50	No	Yes
DS571181	NA	75804	75871	1	1	0	1	0	25	No	Yes
DS571182	NA	9111	9491	2	2	0	1	0	63	No	Yes
DS571182	NA	30163	30241	2	2	0	1	0	63	No	Yes
DS571182	NA	44312	44386	1	1	0	1	0	61	No	Yes
DS571182	NA	45067	45128	2	2	0	1	0	48	No	Yes
DS571182	NA	76661	76717	1	1	0	1	0	36	No	Yes
DS571183	NA	23109	23203	2	2	0	1	0	43	No	Yes
DS571183	NA	23931	23995	2	2	0	1	0	40	No	Yes
DS571183	NA	34490	34563	2	2	0	7	0	64	No	Yes
DS571183	NA	35466	35518	2	2	0	2	0	40	No	Yes
DS571183	NA	44370	44468	2	2	0	1	0	44	No	Yes
DS571183	NA	59787	59998	0	0	0	3	0	38	No	Yes
DS571183	EHI_118220	70730	70864	1	1	0	1	0	51	Yes	No
DS571183	NA	77451	77573	1	1	0	1	0	67	No	Yes
DS571183	NA	77463	77618	2	2	0	1	0	31	No	Yes
DS571184	NA	4198	4218	2	2	0	1	0	53	No	Yes
DS571184	NA	11857	11909	2	2	0	1	0	16	No	Yes
DS571184	NA	17271	17361	1	1	0	1	0	63	No	Yes
DS571184	NA	42640	43564	0	0	0	3	0	71	No	Yes
DS571184	NA	43394	43732	1	1	0	1	0	30	No	Yes
DS571184	NA	43855	44232	2	2	0	2	0	30	No	Yes
DS571184	NA	78582	78637	1	1	0	1	0	29	No	Yes
DS571185	NA	18628	18705	2	2	0	1	0	19	No	Yes
DS571185	NA	66736	66792	0	0	0	3	0	55	No	Yes
DS571185	NA	72259	72321	2	2	0	4	0	35	No	Yes
DS571186	NA	15079	15139	2	2	0	1	0	55	No	Yes
DS571186	NA	35226	35286	2	2	0	1	0	69	No	Yes
DS571186	NA	44044	44188	1	1	0	1	0	19	No	Yes
DS571186	NA	46469	46603	2	2	0	1	0	73	No	Yes
DS571186	NA	48150	48214	2	2	0	1	0	45	No	Yes
DS571186	NA	48962	49036	1	1	0	2	0	37	No	Yes
DS571186	NA	85623	85835	2	2	0	1	0	52	No	Yes
DS571187	NA	19020	19073	2	2	0	1	0	73	No	Yes
DS571187	NA	53076	53139	2	2	0	1	0	24	No	Yes
DS571187	NA	72257	72308	2	2	0	1	0	47	No	Yes
DS571187	NA	79232	79280	2	2	0	1	0	66	No	Yes
DS571187	NA	86879	86906	1	1	0	1	0	58	No	Yes
DS571188	NA	13949	14062	1	1	0	3	0	59	No	Yes
DS571188	NA	34721	34861	2	2	0	1	0	17	No	Yes
DS571188	NA	75961	76013	1	1	0	1	0	27	No	Yes
DS571188	NA	77167	77286	1	1	0	1	0	26	No	Yes
DS571188	NA	85097	85177	2	2	0	1	0	70	No	Yes
DS571189	NA	34809	34866	2	2	0	2	0	45	No	Yes
DS571189	NA	53721	53805	1	1	0	1	0	26	No	Yes
DS571189	NA	53982	54295	2	2	0	1	0	40	No	Yes
DS571190	NA	12400	12463	1	1	0	1	0	58	No	Yes
DS571190	NA	32808	32889	2	2	0	1	0	73	No	Yes
DS571190	NA	67955	67981	2	2	0	1	0	40	No	Yes
DS571191	NA	752	804	2	2	0	1	0	28	No	Yes
DS571191	NA	12388	12450	0	0	0	3	0	56	No	Yes
DS571191	NA	13893	13961	2	2	0	1	0	27	No	Yes
DS571191	NA	14016	14051	1	1	0	1	0	55	No	Yes
DS571191	NA	42028	42084	1	1	0	1	0	12	No	Yes
DS571191	NA	46655	46702	1	1	0	2	0	38	No	Yes
DS571191	NA	62149	62219	1	1	0	1	0	55	No	Yes
DS571191	NA	66424	66740	1	1	0	1	0	13	No	Yes
DS571192	NA	7882	8169	1	5	0	1	0	56	No	Yes
DS571192	NA	24511	24537	1	1	0	1	0	19	No	Yes
DS571192	NA	33214	33272	1	1	0	1	0	67	No	Yes
DS571192	NA	55538	55588	2	2	0	1	0	16	No	Yes
DS571192	NA	59813	59878	1	1	0	1	0	32	No	Yes
DS571193	NA	63015	63063	1	1	0	1	0	32	No	Yes
DS571193	NA	63015	63066	1	1	0	1	0	18	No	Yes
DS571193	NA	73141	73294	2	2	0	1	0	38	No	Yes
DS571194	NA	4176	4228	2	2	0	5	0	21	No	Yes
DS571194	NA	35750	35913	1	1	0	2	0	63	No	Yes
DS571194	NA	48607	48665	1	1	0	1	0	74	No	Yes
DS571194	NA	63550	63605	1	1	0	1	0	14	No	Yes
DS571195	NA	10795	10845	1	1	0	1	0	61	No	Yes
DS571195	NA	16727	17126	2	2	0	1	0	24	No	Yes
DS571195	NA	46756	46825	1	1	0	2	0	56	No	Yes
DS571196	NA	39048	39134	2	2	0	1	0	70	No	Yes
DS571197	NA	18900	19007	2	2	0	1	0	64	No	Yes
DS571197	NA	40902	40937	1	1	0	1	0	21	No	Yes
DS571197	NA	53208	53237	1	5	0	1	0	71	No	Yes
DS571197	NA	57171	57255	1	1	0	1	0	43	No	Yes
DS571197	NA	58262	58339	2	2	0	1	0	14	No	Yes
DS571198	NA	7131	7206	1	1	0	3	0	38	No	Yes
DS571199	NA	15592	15653	1	1	0	1	0	75	No	Yes
DS571200	NA	17311	17376	2	2	0	1	0	41	No	Yes
DS571200	NA	17469	17534	0	0	0	3	0	63	No	Yes
DS571200	NA	31110	31170	1	1	0	1	0	59	No	Yes
DS571200	NA	31110	31201	1	1	0	1	0	39	No	Yes
DS571200	NA	31110	31261	1	1	0	1	0	58	No	Yes
DS571200	NA	48860	48887	2	2	0	2	0	34	No	Yes
DS571200	NA	69379	69592	1	1	0	1	0	36	No	Yes
DS571201	NA	7000	7082	2	2	0	1	0	23	No	Yes
DS571201	NA	24901	24958	2	2	0	1	0	32	No	Yes
DS571201	NA	45829	45890	2	2	0	1	0	59	No	Yes
DS571201	NA	71180	71234	2	2	0	1	0	52	No	Yes
DS571202	NA	14035	14103	1	1	0	1	0	38	No	Yes
DS571202	NA	44687	44740	1	5	0	1	0	21	No	Yes
DS571203	NA	11677	11760	2	2	0	1	0	37	No	Yes
DS571204	EHI_104930	7876	7942	2	2	0	2	0	48	Yes	No
DS571204	NA	32432	32486	2	2	0	2	0	44	No	Yes
DS571204	NA	36201	36252	2	2	0	1	0	49	No	Yes
DS571204	NA	58394	58442	2	6	0	1	0	14	No	Yes
DS571205	NA	20046	20119	1	5	0	1	0	58	No	Yes
DS571205	NA	30976	31228	2	2	0	1	0	73	No	Yes
DS571205	NA	47232	47303	2	2	0	1	0	74	No	Yes
DS571206	NA	29444	29889	2	2	0	2	0	57	No	Yes
DS571206	NA	33172	33229	1	1	0	3	0	62	No	Yes
DS571206	NA	40729	41055	1	3	0	1	0	18	No	Yes
DS571207	NA	15597	15651	1	1	0	1	0	30	No	Yes
DS571207	NA	18352	18400	1	1	0	1	0	15	No	Yes
DS571207	NA	25332	25405	1	1	0	1	0	54	No	Yes
DS571207	NA	33627	33682	2	2	0	1	0	50	No	Yes
DS571207	NA	34458	34509	1	1	0	1	0	46	No	Yes
DS571207	NA	34458	34614	1	1	0	1	0	28	No	Yes
DS571207	NA	36496	36558	1	1	0	1	0	74	No	Yes
DS571208	NA	34724	34843	2	2	0	1	0	72	No	Yes
DS571208	NA	34724	34951	2	2	0	2	0	53	No	Yes
DS571209	NA	36710	36738	1	1	0	2	0	62	No	Yes
DS571209	NA	43978	44010	1	1	0	1	0	60	No	Yes
DS571209	NA	60604	60787	1	1	0	2	0	39	No	Yes
DS571209	NA	60820	61003	1	1	0	1	0	34	No	Yes
DS571210	NA	48231	48366	2	2	0	1	0	12	No	Yes
DS571211	NA	9219	9604	2	2	0	1	0	47	No	Yes
DS571211	NA	38492	38555	1	1	0	1	0	32	No	Yes
DS571211	NA	46705	46766	2	2	0	1	0	60	No	Yes
DS571212	NA	6076	6105	2	4	0	1	0	34	No	Yes
DS571212	NA	6417	6571	0	0	0	3	0	47	No	Yes
DS571212	NA	24540	24603	1	1	0	1	0	29	No	Yes
DS571212	NA	55747	55799	1	1	0	1	0	70	No	Yes
DS571213	NA	19236	19622	1	1	0	1	0	12	No	Yes
DS571213	NA	34705	34800	2	2	0	1	0	60	No	Yes
DS571213	NA	34734	34800	2	2	0	1	0	69	No	Yes
DS571213	NA	56539	56606	1	1	0	2	0	65	No	Yes
DS571213	NA	61973	62077	2	2	0	1	0	15	No	Yes
DS571214	NA	26354	26564	2	2	0	1	0	58	No	Yes
DS571214	NA	30489	30579	1	1	0	1	0	70	No	Yes
DS571214	NA	40786	40853	2	2	0	1	0	28	No	Yes
DS571214	NA	43430	44254	1	1	0	1	0	61	No	Yes
DS571214	NA	43486	44425	1	1	0	1	0	58	No	Yes
DS571214	NA	43927	44307	1	1	0	1	0	62	No	Yes
DS571214	NA	44316	44627	1	1	0	1	0	59	No	Yes
DS571214	NA	44436	44518	1	1	0	1	0	31	No	Yes
DS571214	NA	44532	44614	1	1	0	1	0	28	No	Yes
DS571214	NA	44628	44651	1	1	0	1	0	14	No	Yes
DS571215	NA	9569	9589	0	0	0	3	0	33	No	Yes
DS571215	NA	9620	9649	0	0	0	3	0	32	No	Yes
DS571215	NA	9743	9838	0	0	0	3	0	50	No	Yes
DS571215	NA	9858	9883	2	2	0	2	0	74	No	Yes
DS571215	NA	29756	29825	2	2	0	1	0	17	No	Yes
DS571215	NA	51942	51961	1	1	0	1	0	53	No	Yes
DS571216	NA	28742	28825	2	2	0	1	0	24	No	Yes
DS571216	NA	30432	30475	2	2	0	1	0	24	No	Yes
DS571216	NA	41697	41969	1	1	0	1	0	20	No	Yes
DS571216	NA	63533	63556	0	0	0	3	0	30	No	Yes
DS571217	NA	1520	1565	1	1	0	1	0	63	No	Yes
DS571217	NA	24579	24643	2	2	0	1	0	47	No	Yes
DS571217	NA	26524	26570	2	2	0	4	0	57	No	Yes
DS571217	NA	30503	30592	2	2	0	2	0	41	No	Yes
DS571218	NA	47111	47638	2	2	0	1	0	21	No	Yes
DS571218	NA	47587	47673	2	2	0	2	0	29	No	Yes
DS571219	NA	18858	18948	1	1	0	1	0	20	No	Yes
DS571219	NA	20256	20477	1	1	0	2	0	49	No	Yes
DS571220	NA	50952	51006	1	1	0	1	0	25	No	Yes
DS571221	NA	55224	55360	2	2	0	1	0	73	No	Yes
DS571222	NA	5620	5793	1	1	0	1	0	61	No	Yes
DS571222	NA	6116	6188	2	2	0	3	0	35	No	Yes
DS571222	NA	13631	13846	1	1	0	1	0	17	No	Yes
DS571222	NA	14842	14886	2	2	0	1	0	62	No	Yes
DS571222	NA	20996	21046	2	2	0	1	0	56	No	Yes
DS571222	NA	21051	21186	2	2	0	1	0	41	No	Yes
DS571223	NA	14535	14585	1	1	0	3	0	25	No	Yes
DS571224	NA	19864	19959	1	1	0	1	0	34	No	Yes
DS571224	NA	22895	22984	0	0	0	3	0	47	No	Yes
DS571224	EHI_040350	33384	33433	2	2	0	3	0	54	Yes	No
DS571224	NA	35888	35936	1	1	0	1	0	45	No	Yes
DS571224	NA	46121	46176	1	1	0	2	0	56	No	Yes
DS571225	NA	8603	8656	1	1	0	2	0	70	No	Yes
DS571225	NA	38393	38419	1	1	0	1	0	63	No	Yes
DS571225	NA	40352	40666	1	1	0	1	0	70	No	Yes
DS571226	NA	13247	13319	2	2	0	1	0	27	No	Yes
DS571226	NA	27423	27563	1	1	0	1	0	15	No	Yes
DS571227	NA	44049	44095	2	2	0	1	0	22	No	Yes
DS571227	NA	51401	51427	1	1	0	1	0	18	No	Yes
DS571227	NA	52638	52731	2	2	0	1	0	13	No	Yes
DS571227	NA	53505	53601	1	1	0	1	0	38	No	Yes
DS571228	NA	19502	19582	2	2	0	2	0	17	No	Yes
DS571228	NA	21103	21155	2	4	0	1	0	67	No	Yes
DS571228	NA	31835	31882	1	1	0	1	0	23	No	Yes
