Scaffold,Intron_S,Intron_E,strand,motif,Annotation,unique_reads,multi_reads,overhang
DS571304,12713,12754,2,2,0,1,0,71
DS571304,21869,21929,2,2,0,2,0,49
DS571304,22031,22084,1,1,0,1,0,15
DS571304,22934,23008,1,1,0,1,0,46
DS571304,31252,31557,1,1,0,1,0,39
DS571306,19670,19699,2,2,0,1,0,74
DS571306,20781,20844,2,2,0,1,0,49
DS571307,5744,5853,1,1,0,1,0,16
DS571307,6969,7021,1,1,0,1,0,35
DS571307,19681,19834,1,1,0,1,0,70
DS571309,5706,5753,2,2,0,1,0,51
DS571310,11526,11552,1,1,0,1,0,54
DS571311,13095,13148,2,2,0,1,0,23
DS571311,31020,31084,1,1,0,1,0,57
DS571312,13072,13140,2,2,0,1,0,41
DS571313,3700,3741,1,1,0,3,0,34
DS571313,9128,9604,1,1,0,1,0,30
DS571313,19025,19110,1,1,0,2,0,51
DS571313,25939,26019,2,2,0,1,0,66
DS571313,26761,26954,1,1,0,1,0,68
DS571313,26821,26928,2,2,0,1,0,24
DS571313,26899,27009,1,1,0,1,0,24
DS571314,19485,19754,2,2,0,1,0,15
DS571314,21912,21990,1,1,0,1,0,29
DS571316,7927,7995,2,2,0,1,0,71
DS571316,28363,28408,1,1,0,2,0,37
DS571317,5239,5300,2,2,0,1,0,45
DS571317,27752,27778,2,2,0,1,0,40
DS571318,8237,8260,1,1,0,1,0,60
DS571318,8248,8507,1,1,0,1,0,49
DS571318,8447,8559,2,2,0,2,0,41
DS571318,23983,24020,1,5,0,1,0,14
DS571318,31111,31217,2,2,0,1,0,53
DS571319,16199,16302,2,2,0,1,0,38
DS571320,22348,22411,2,2,0,1,0,50
DS571320,26568,26624,1,1,0,1,0,60
DS571323,10552,10608,2,2,0,3,0,46
DS571327,3271,3472,1,1,0,1,0,44
DS571328,10839,10894,1,1,0,1,0,56
DS571328,12749,12790,1,1,0,2,0,58
DS571329,6407,6517,1,1,0,1,0,53
DS571330,25846,25924,2,2,0,1,0,32
DS571332,7169,7297,0,0,0,3,0,60
DS571332,19594,19721,1,1,0,1,0,20
DS571332,22628,22682,2,2,0,1,0,41
DS571335,13958,14008,1,1,0,8,0,62
DS571336,4402,4468,1,1,0,1,0,37
DS571336,6748,6802,2,2,0,1,0,50
DS571336,17567,17817,1,1,0,1,0,66
DS571337,20736,20806,1,1,0,1,0,33
DS571338,3604,3740,2,2,0,2,0,33
DS571338,3619,3740,2,2,0,1,0,48
DS571338,3640,3740,2,2,0,2,0,36
DS571338,9003,9098,1,1,0,1,0,19
DS571339,2666,2717,1,1,0,2,0,39
DS571339,8310,8377,2,2,0,1,0,17
DS571339,29436,29521,1,1,0,1,0,24
DS571340,20035,20142,1,1,0,1,0,54
DS571340,20925,21614,2,2,0,1,0,49
DS571343,987,1037,1,1,0,1,0,38
DS571346,2596,2697,0,0,0,3,0,50
DS571346,22533,22595,1,1,0,1,0,62
DS571346,24271,24309,1,1,0,1,0,24
DS571346,26103,26195,1,1,0,1,0,47
DS571347,5749,5809,2,2,0,1,0,21
DS571347,6378,6427,2,2,0,7,0,15
DS571349,10984,11112,0,0,0,3,0,60
DS571349,24354,24411,2,2,0,1,0,20
DS571350,9398,9496,1,1,0,1,0,28
DS571353,3218,3377,0,0,0,3,0,56
DS571356,14392,14464,2,2,0,1,0,19
DS571356,14835,14924,2,2,0,2,0,58
DS571356,20920,21014,2,2,0,1,0,12
DS571356,21973,22051,2,2,0,1,0,68
DS571357,16828,16888,1,1,0,1,0,52
DS571358,5045,5123,2,2,0,1,0,62
DS571359,14171,14236,2,2,0,1,0,65
DS571359,26798,26891,1,1,0,1,0,49
DS571360,5891,5934,1,1,0,1,0,69
DS571361,10564,10612,1,1,0,1,0,58
DS571364,1770,1829,1,5,0,1,0,66
DS571364,18400,18439,2,2,0,3,0,68
DS571365,14043,14258,1,1,0,1,0,57
DS571365,16266,16416,2,2,0,1,0,16
DS571368,16001,16044,2,2,0,1,0,25
DS571371,23779,23832,1,1,0,1,0,29
DS571372,3867,3923,1,1,0,1,0,64
DS571373,14527,14572,2,4,0,1,0,68
DS571373,19332,19445,1,1,0,1,0,12
DS571380,703,726,0,0,0,3,0,70
DS571380,778,813,1,1,0,2,0,75
DS571380,18676,18751,2,2,0,1,0,61
DS571380,18691,18751,2,2,0,1,0,68
DS571381,8786,8851,2,2,0,1,0,63
DS571382,13864,14110,2,2,0,5,0,41
DS571382,20866,20911,1,1,0,1,0,27
DS571383,6326,6521,1,1,0,1,0,62
DS571387,10765,11202,0,0,0,3,0,48
DS571387,11035,11058,0,0,0,12,0,73
DS571387,11536,11580,0,0,0,3,0,46
DS571388,11112,11162,1,1,0,1,0,56
DS571388,11154,11367,2,2,0,1,0,75
DS571388,15985,16047,2,2,0,1,0,12
DS571389,15170,15532,1,1,0,1,0,68
DS571392,10194,10327,2,2,0,1,0,55
DS571393,16111,16176,1,1,0,1,0,64
DS571397,17862,18065,1,1,0,1,0,42
DS571398,8984,9029,1,1,0,1,0,60
DS571398,13705,13774,1,1,0,1,0,65
DS571400,2407,2485,2,2,0,1,0,58
DS571401,6470,6521,1,1,0,2,0,73
DS571402,8945,8983,1,1,0,3,0,64
DS571403,1418,1658,2,2,0,1,0,52
DS571403,13445,13515,2,2,0,2,0,67
DS571404,12553,12632,2,2,0,2,0,31
DS571404,14404,14510,1,1,0,2,0,54
DS571404,18406,18566,2,6,0,1,0,57
DS571405,16188,16238,1,1,0,1,0,22
DS571406,5347,5479,2,2,0,1,0,24
DS571408,4438,4496,1,1,0,1,0,13
DS571410,16025,16251,0,0,0,5,0,44
DS571411,12024,12107,2,2,0,1,0,14
DS571413,4924,4970,2,2,0,1,0,40
DS571416,5785,5841,2,2,0,1,0,68
DS571418,2070,2089,2,2,0,1,0,43
DS571423,805,831,1,1,0,1,0,44
DS571423,12087,12131,2,2,0,2,0,47
DS571426,11070,11142,2,2,0,1,0,54
DS571428,15911,16030,2,2,0,2,0,45
DS571429,17863,17894,1,5,0,1,0,19
DS571430,11234,11357,2,2,0,1,0,75
DS571430,17116,17411,2,2,0,1,0,33
DS571431,6380,6497,2,2,0,1,0,70
DS571432,8194,8239,2,2,0,1,0,40
DS571432,10548,10608,1,1,0,1,0,42
DS571432,13197,13587,1,1,0,1,0,41
DS571436,4304,4349,2,2,0,1,0,59
DS571436,6150,6367,0,0,0,3,0,54
DS571436,11050,11099,2,2,0,1,0,33
DS571437,7875,7917,1,1,0,1,0,51
DS571437,13583,13646,2,2,0,3,0,70
DS571437,15396,15451,2,2,0,1,0,59
DS571438,2754,2825,1,1,0,1,0,49
DS571438,13414,13608,1,1,0,1,0,53
DS571438,13519,13604,1,1,0,1,0,36
DS571439,9346,9402,1,1,0,1,0,27
DS571440,7875,7949,2,2,0,1,0,28
DS571441,10843,11076,2,2,0,1,0,72
DS571443,10847,10898,1,1,0,1,0,29
DS571451,3263,3288,0,0,0,4,0,49
DS571453,11883,12032,1,1,0,1,0,68
DS571453,12033,12056,1,1,0,1,0,48
DS571466,14058,14207,1,1,0,1,0,52
DS571473,3202,3254,2,2,0,1,0,48
DS571473,6137,6794,2,2,0,1,0,12
DS571477,3691,3738,1,1,0,1,0,47
DS571478,12520,12714,1,1,0,1,0,50
DS571481,11381,11413,0,0,0,3,0,47
DS571483,7207,7232,0,0,0,4,0,56
DS571486,11973,12040,1,1,0,1,0,47
DS571486,11973,12065,1,1,0,1,0,72
DS571487,5291,5353,2,2,0,2,0,50
DS571493,4795,4827,2,2,0,2,0,49
DS571493,11006,11053,1,1,0,1,0,73
DS571494,9811,9879,2,2,0,1,0,14
DS571497,4036,4504,1,1,0,2,0,51
DS571497,8775,8850,1,1,0,1,0,29
DS571497,9102,9159,1,1,0,1,0,19
DS571503,3045,3095,1,1,0,1,0,63
DS571506,5011,5082,2,2,0,1,0,66
DS571507,8141,8209,1,1,0,2,0,50
DS571507,9186,9234,1,1,0,4,0,51
DS571508,4275,4301,1,1,0,2,0,41
DS571508,10671,10749,1,1,0,3,0,73
DS571508,10712,10762,0,0,0,4,0,69
DS571515,8780,9051,0,0,0,3,0,34
DS571515,8921,8971,0,0,0,3,0,44
DS571515,9126,9342,2,2,0,1,0,51
DS571515,9823,9993,2,2,0,1,0,20
DS571517,2784,2851,2,2,0,6,0,66
DS571517,3052,3186,2,2,0,3,0,57
DS571527,11154,11220,1,1,0,1,0,22
DS571528,7710,7755,1,1,0,1,0,41
DS571534,5646,5787,1,1,0,1,0,61
DS571534,7516,7568,2,2,0,1,0,62
DS571536,9345,9434,2,2,0,1,0,62
DS571537,5268,5300,0,0,0,3,0,39
DS571537,5328,5351,0,0,0,5,0,72
DS571537,5346,5366,0,0,0,5,0,74
DS571537,5784,5831,0,0,0,3,0,45
DS571540,5357,5415,1,1,0,1,0,65
DS571545,2855,3091,1,1,0,1,0,37
DS571546,5960,6037,2,2,0,1,0,18
DS571547,2279,2329,0,0,0,3,0,53
DS571558,2614,2714,2,2,0,1,0,55
DS571558,6208,6243,2,2,0,1,0,40
DS571574,7838,7871,0,0,0,4,0,48
DS571576,3393,3431,2,2,0,1,0,63
DS571579,2286,2375,0,0,0,3,0,55
DS571580,4531,4599,2,4,0,2,0,55
DS571580,4586,4761,2,2,0,1,0,55
DS571588,305,355,1,1,0,1,0,32
DS571588,1736,1782,1,1,0,3,0,65
DS571588,6932,6980,2,2,0,1,0,12
DS571590,209,232,0,0,0,3,0,60
DS571591,2997,3062,1,1,0,1,0,35
DS571602,8221,8445,1,1,0,1,0,36
DS571615,3234,3593,2,2,0,1,0,49
DS571641,971,1030,2,2,0,1,0,66
DS571651,2795,2845,2,2,0,1,0,33
DS571653,3757,3846,1,1,0,1,0,24
DS571661,1253,1493,2,2,0,1,0,21
DS571661,1332,1403,0,0,0,5,0,31
DS571665,6303,6349,1,1,0,1,0,44
DS571674,4227,4310,1,1,0,3,0,68
DS571678,2378,2466,1,5,0,1,0,72
DS571685,1796,1889,2,2,0,1,0,46
DS571691,3727,3774,1,1,0,1,0,19
DS571691,4420,4474,1,1,0,1,0,23
DS571698,5213,5272,0,0,0,3,0,47
DS571711,2585,2657,2,2,0,1,0,24
DS571718,3843,3946,2,2,0,1,0,14
DS571731,2112,2157,1,1,0,1,0,38
DS571731,4066,4147,1,1,0,1,0,26
DS571743,308,521,2,2,0,3,0,72
DS571769,2006,2053,1,1,0,1,0,26
DS571813,3070,3112,2,2,0,1,0,56
DS571819,2087,2149,1,1,0,1,0,31
DS571843,560,623,2,2,0,1,0,66
DS571976,1282,1527,2,2,0,1,0,69
DS571976,1441,1673,1,1,0,1,0,71
DS571976,1491,1551,2,2,0,1,0,29
DS571976,1521,1545,2,2,0,1,0,16
DS571976,1521,1605,2,2,0,1,0,70
DS571976,1581,1653,2,2,0,1,0,28
DS572041,1461,1515,2,2,0,2,0,71
DS572041,1466,1515,2,2,0,1,0,53
DS572112,949,984,2,2,0,1,0,55
DS572134,282,343,1,1,0,1,0,30
DS572543,928,979,2,2,0,1,0,31
DS572585,530,577,0,0,0,12,0,57
DS572585,540,743,0,0,0,3,0,57
EH4254,154,490,2,2,0,1,0,23
EH4260,81,104,1,1,0,1,0,53
EH4265,780,832,1,1,0,1,0,17
DS571145,11817,11922,1,1,0,1,0,75
DS571145,96599,96648,2,2,0,1,0,50
DS571145,137278,137340,2,2,0,1,0,70
DS571145,143816,143859,2,2,0,1,0,38
DS571145,265431,265491,2,2,0,1,0,63
DS571145,313907,314047,1,1,0,5,0,51
DS571145,319396,319500,2,2,0,1,0,49
DS571145,322258,322339,1,1,0,1,0,46
DS571145,324643,324701,2,2,0,1,0,34
DS571145,365228,365273,1,1,0,1,0,34
DS571145,383134,383214,2,2,0,1,0,46
DS571145,420868,420935,1,1,0,1,0,23
DS571145,437990,438064,1,1,0,1,0,18
DS571145,447747,447793,1,1,0,1,0,24
DS571145,465766,465821,1,1,0,2,0,71
DS571145,495282,495334,2,2,0,2,0,46
DS571146,12675,12817,2,2,0,1,0,34
DS571146,28771,29283,2,2,0,1,0,33
DS571146,29246,29384,1,5,0,1,0,50
DS571146,47241,47306,2,2,0,1,0,67
DS571146,50861,50976,2,2,0,1,0,25
DS571146,58429,58505,2,2,0,2,0,63
DS571146,125556,125635,2,2,0,2,0,34
DS571146,125556,125639,2,2,0,1,0,48
DS571146,126833,126886,2,2,0,2,0,58
DS571146,139775,139963,1,1,0,1,0,42
DS571146,142504,142624,1,1,0,2,0,65
DS571146,154811,154937,1,1,0,1,0,56
DS571146,158160,158444,0,0,0,4,0,47
DS571146,170847,170871,2,2,0,1,0,39
DS571146,185001,185119,1,1,0,1,0,46
DS571146,196969,197018,1,1,0,1,0,41
DS571147,4764,4810,1,1,0,1,0,52
DS571147,6436,6490,1,1,0,2,0,65
DS571147,50306,50605,2,2,0,1,0,12
DS571147,101635,101687,2,2,0,1,0,18
DS571147,130481,130550,2,2,0,1,0,31
DS571147,135730,135925,1,1,0,1,0,50
DS571147,138502,138594,1,1,0,1,0,51
DS571147,145402,145495,2,2,0,2,0,69
DS571147,147828,147932,1,1,0,1,0,12
DS571147,164460,164617,2,2,0,1,0,45
DS571148,23012,23088,2,2,0,1,0,44
DS571148,23015,23088,2,2,0,1,0,29
DS571148,40883,40968,1,1,0,1,0,51
DS571148,50570,50636,2,2,0,1,0,34
DS571148,55988,56033,1,5,0,2,0,61
DS571148,58382,58407,0,0,0,3,0,56
DS571148,67076,67146,2,2,0,1,0,41
DS571148,69874,70317,1,1,0,1,0,72
DS571148,86963,87026,2,2,0,1,0,25
DS571148,127520,127571,2,2,0,1,0,36
DS571148,130182,130260,2,2,0,1,0,41
DS571148,133844,133901,1,1,0,1,0,52
DS571149,37081,37131,1,1,0,2,0,73
DS571149,37254,37395,1,1,0,2,0,38
DS571149,68351,68446,2,2,0,1,0,50
DS571149,72116,72190,2,2,0,2,0,20
DS571149,129665,129710,1,1,0,1,0,56
DS571149,172344,172778,1,1,0,1,0,73
DS571149,172673,173024,1,1,0,1,0,67
DS571149,174722,174761,1,1,0,1,0,72
DS571149,174860,175166,1,1,0,2,0,71
DS571150,19936,20016,2,2,0,1,0,40
DS571150,51043,51119,1,1,0,2,0,14
DS571150,83949,84026,1,1,0,1,0,68
DS571150,86674,86703,2,2,0,1,0,33
DS571150,160433,160564,2,2,0,1,0,57
DS571151,34209,34269,1,1,0,1,0,62
DS571151,51623,51695,1,1,0,1,0,37
DS571151,59323,59697,1,1,0,2,0,64
DS571151,89079,89307,1,1,0,2,0,61
DS571151,94326,94392,1,1,0,1,0,31
DS571151,113723,113801,2,2,0,1,0,47
DS571151,141081,141113,1,1,0,1,0,20
DS571151,141477,141650,1,1,0,1,0,44
DS571151,141573,141725,1,3,0,1,0,45
DS571151,141726,141767,1,3,0,1,0,43
DS571151,142006,142173,2,2,0,1,0,30
DS571151,142302,142355,1,1,0,1,0,12
DS571151,142752,142799,2,2,0,1,0,32
DS571151,149300,149376,1,1,0,3,0,39
DS571151,150476,150566,2,2,0,1,0,43
DS571152,13419,13535,1,1,0,1,0,34
DS571152,15047,15101,1,1,0,1,0,30
DS571152,35039,35092,1,1,0,1,0,63
DS571152,54765,54838,2,2,0,1,0,73
DS571152,55021,55073,2,2,0,1,0,26
DS571152,58286,58343,1,1,0,1,0,66
DS571152,69453,69656,0,0,0,40,0,63
DS571152,69518,69676,1,1,0,1,0,49
DS571152,69619,69753,0,0,0,3,0,62
DS571152,85147,85359,2,2,0,1,0,45
DS571152,85792,86208,2,4,0,2,0,67
DS571152,85873,85896,0,0,0,3,0,33
DS571152,85951,86364,2,4,0,2,0,54
DS571152,129598,129653,1,5,0,1,0,43
DS571152,130708,130761,2,2,0,1,0,59
DS571152,140211,140243,1,1,0,1,0,70
DS571152,140392,140502,0,0,0,4,0,65
DS571152,153158,153385,2,2,0,1,0,15
DS571153,22732,22958,2,2,0,1,0,15
DS571153,41068,41298,2,4,0,1,0,29
DS571153,67165,67227,2,2,0,2,0,57
DS571153,71874,72171,0,0,0,4,0,65
DS571153,94504,94564,2,2,0,3,0,25
DS571153,94595,94642,0,0,0,4,0,37
DS571153,117064,117124,2,2,0,1,0,36
DS571153,125594,125653,1,1,0,2,0,51
DS571153,133686,133787,0,0,0,3,0,65
DS571153,140934,140976,2,2,0,1,0,21
DS571154,42044,42234,0,0,0,4,0,63
DS571154,82463,82757,2,2,0,1,0,15
DS571154,141575,141825,2,2,0,1,0,34
DS571155,7248,7340,1,1,0,1,0,38
DS571155,7387,7452,2,2,0,1,0,15
DS571155,7948,8067,2,4,0,1,0,67
DS571155,22793,22854,1,1,0,1,0,34
DS571155,48285,48350,2,2,0,1,0,16
DS571155,109032,109129,1,1,0,1,0,22
DS571156,21716,21770,1,1,0,2,0,68
DS571156,31119,31257,1,1,0,1,0,46
DS571156,31156,31233,1,1,0,1,0,65
DS571156,51402,51554,2,2,0,1,0,71
DS571156,59278,59357,1,1,0,1,0,50
DS571156,65532,65983,1,5,0,1,0,47
DS571156,84586,84674,2,2,0,2,0,52
DS571156,108411,108855,0,0,0,3,0,56
DS571156,123601,123670,2,2,0,1,0,47
DS571157,72857,72912,1,1,0,1,0,22
DS571157,85531,85642,0,0,0,3,0,45
DS571157,85646,85692,1,1,0,1,0,56
DS571157,85672,85863,1,1,0,1,0,50
DS571157,88696,88757,1,1,0,1,0,58
DS571157,95805,96233,0,0,0,4,0,66
DS571158,38524,38642,1,1,0,1,0,47
DS571158,41711,41831,1,1,0,1,0,74
DS571158,52108,52154,1,1,0,1,0,34
DS571158,64999,65065,2,2,0,2,0,26
DS571158,65681,65734,1,1,0,1,0,51
DS571158,79233,79316,2,2,0,1,0,32
DS571158,79589,79810,1,5,0,1,0,59
DS571158,82570,82622,2,2,0,3,0,59
DS571158,94497,94583,2,2,0,1,0,30
DS571158,103902,103982,1,1,0,4,0,56
DS571159,22461,22567,0,0,0,5,0,72
DS571159,29716,29780,1,1,0,1,0,60
DS571159,43239,43536,1,1,0,1,0,37
DS571159,43239,43663,1,1,0,1,0,60
DS571159,48433,48453,0,0,0,3,0,73
DS571159,102012,102032,2,2,0,1,0,33
DS571159,115418,115470,1,1,0,1,0,59
DS571160,20902,21042,1,1,0,1,0,67
DS571160,21019,21057,1,5,0,1,0,35
DS571160,40530,40775,1,1,0,1,0,38
DS571160,46515,46568,1,1,0,2,0,68
DS571160,63557,63660,1,1,0,1,0,17
DS571160,69255,69346,1,1,0,2,0,21
DS571160,70341,70415,1,1,0,2,0,19
DS571160,107447,107498,1,1,0,2,0,25
DS571160,108055,108145,1,1,0,1,0,51
DS571160,108263,108304,2,2,0,1,0,59
DS571161,15134,15302,1,1,0,1,0,38
DS571161,17698,18077,1,1,0,1,0,70
DS571161,43753,43802,2,2,0,1,0,31
DS571161,52489,52543,2,2,0,2,0,63
DS571161,61843,61936,2,2,0,1,0,72
DS571161,89470,89605,2,2,0,1,0,33
DS571161,91429,91494,1,1,0,1,0,28
DS571161,91429,91511,1,1,0,1,0,69
DS571161,91429,91563,1,1,0,2,0,54
DS571161,91429,91566,1,1,0,1,0,64
DS571161,109619,109670,1,1,0,1,0,17
DS571161,114410,114508,2,2,0,2,0,61
DS571161,114663,114689,2,2,0,1,0,41
DS571162,25262,25344,1,1,0,2,0,14
DS571162,35256,35801,1,1,0,1,0,56
DS571162,36658,36705,1,1,0,1,0,19
DS571162,36788,36821,2,2,0,1,0,67
DS571162,79228,79272,1,1,0,1,0,16
DS571162,87253,87307,2,2,0,1,0,67
DS571162,91509,91576,1,1,0,1,0,46
DS571162,107408,107473,1,1,0,1,0,56
DS571162,109827,109865,2,2,0,1,0,20
DS571163,18400,18557,2,2,0,1,0,75
DS571163,34376,34618,1,1,0,1,0,43
DS571163,36104,36154,2,6,0,1,0,51
DS571163,36394,36690,2,2,0,1,0,22
DS571163,37116,37151,1,1,0,1,0,15
DS571163,47227,47464,1,1,0,2,0,57
DS571163,64634,64693,2,6,0,24,0,69
DS571163,87219,87338,2,2,0,1,0,50
DS571163,110680,110731,2,2,0,1,0,70
DS571163,118937,118984,1,1,0,1,0,23
DS571163,119008,119082,1,1,0,1,0,23
DS571164,12008,12374,2,4,0,1,0,40
DS571164,20973,21006,2,2,0,1,0,42
DS571164,64415,64492,1,1,0,1,0,13
DS571164,100665,100872,2,2,0,1,0,49
DS571164,104554,104608,1,1,0,2,0,13
DS571165,8997,9070,2,2,0,1,0,49
DS571165,34576,34632,0,0,0,3,0,63
DS571165,36180,36299,1,1,0,1,0,57
DS571165,38046,38108,1,5,0,1,0,66
DS571165,102764,102811,2,2,0,1,0,25
DS571165,102850,102919,2,2,0,2,0,64
DS571165,107850,107899,1,1,0,1,0,31
DS571166,12005,12181,2,2,0,1,0,34
DS571166,27098,27142,1,1,0,1,0,51
DS571166,27485,27878,2,2,0,1,0,57
DS571166,41427,41504,1,1,0,1,0,45
DS571166,47211,47263,1,1,0,1,0,27
DS571166,51404,51619,1,1,0,1,0,61
DS571166,52253,52320,1,1,0,1,0,15
DS571166,92943,93005,1,1,0,1,0,56
DS571167,35537,35682,1,1,0,1,0,68
DS571167,48720,48761,0,0,0,3,0,53
DS571167,54966,55024,1,1,0,1,0,25
DS571167,59526,59594,1,1,0,1,0,66
DS571167,101771,101912,1,1,0,1,0,37
DS571167,109310,109378,2,2,0,1,0,23
DS571168,92585,92667,1,1,0,2,0,17
DS571169,73314,73817,1,3,0,1,0,14
DS571169,73566,73925,1,3,0,1,0,36
DS571169,77200,77236,1,1,0,1,0,66
DS571169,94122,94174,1,1,0,1,0,28
DS571169,98495,98713,0,0,0,3,0,32
DS571169,101858,101938,2,2,0,1,0,75
DS571169,101965,102006,0,0,0,4,0,66
DS571169,101984,102199,0,0,0,3,0,52
DS571169,104141,104890,1,1,0,1,0,56
DS571170,15974,16084,1,1,0,1,0,20
DS571170,38923,38943,1,1,0,1,0,52
DS571170,85302,85364,1,1,0,6,0,12
DS571170,96749,96865,1,1,0,1,0,19
DS571170,97165,97386,0,0,0,3,0,56
DS571170,97338,97439,0,0,0,3,0,50
DS571171,12706,12813,2,2,0,2,0,60
DS571171,19405,19467,1,1,0,1,0,73
DS571171,19883,19939,2,2,0,1,0,72
DS571171,40210,40262,2,2,0,1,0,66
DS571171,54005,54065,1,1,0,1,0,29
DS571171,89163,89224,2,2,0,1,0,20
DS571172,17123,17219,1,1,0,1,0,31
DS571172,45855,45878,1,1,0,1,0,55
DS571172,78778,78837,2,2,0,2,0,46
DS571172,79908,79964,2,2,0,1,0,22
DS571172,80526,80589,2,2,0,1,0,57
DS571172,99346,99421,2,2,0,2,0,42
DS571173,1950,2003,1,1,0,3,0,71
DS571173,16064,16169,2,2,0,1,0,45
DS571173,16709,16764,1,1,0,1,0,70
DS571173,44587,44643,2,2,0,1,0,45
DS571173,60977,61009,2,6,0,2,0,49
DS571173,102689,102740,1,1,0,1,0,50
DS571174,5832,6051,2,2,0,1,0,67
DS571174,12671,12973,1,1,0,1,0,68
DS571174,18321,18533,0,0,0,7,0,63
DS571174,30169,30230,1,1,0,1,0,36
DS571174,31733,31814,1,1,0,1,0,26
DS571174,48865,48897,1,1,0,1,0,26
DS571174,72627,72684,2,2,0,2,0,31
DS571174,94759,94811,1,1,0,1,0,45
DS571175,13295,13328,1,1,0,2,0,68
DS571175,18790,18839,1,1,0,1,0,48
DS571175,40098,40228,1,1,0,1,0,64
DS571175,50253,50381,2,2,0,1,0,71
DS571175,50459,50509,1,1,0,1,0,21
DS571175,73923,73976,2,2,0,1,0,61
DS571176,47584,47854,1,1,0,1,0,23
DS571177,56050,56085,2,2,0,1,0,43
DS571177,56086,56226,2,2,0,1,0,59
DS571177,60306,60352,2,2,0,1,0,53
DS571177,78129,78323,2,4,0,1,0,38
DS571178,1422,1575,2,2,0,1,0,32
DS571178,11144,11470,0,0,0,23,0,39
DS571178,12055,12126,0,0,0,6,0,74
DS571178,13432,13539,0,0,0,3,0,47
DS571178,13627,13680,0,0,0,5,0,56
DS571178,23340,23385,1,1,0,1,0,49
DS571178,56006,56064,2,2,0,1,0,51
DS571178,91349,91405,1,1,0,4,0,48
DS571179,13764,13816,2,2,0,2,0,41
DS571179,52283,52363,1,5,0,1,0,19
DS571179,59627,59693,2,2,0,1,0,65
DS571179,71658,71714,1,1,0,1,0,45
DS571179,74542,74868,0,0,0,3,0,48
DS571180,21930,21983,1,1,0,1,0,45
DS571180,77406,77462,2,2,0,1,0,57
DS571181,10087,10161,2,2,0,1,0,21
DS571181,71185,71319,2,4,0,1,0,46
DS571181,81160,81205,2,2,0,1,0,58
DS571182,29351,29389,2,2,0,1,0,42
DS571182,42015,42099,1,1,0,2,0,12
DS571182,42798,42883,1,1,0,3,0,74
DS571182,43157,43198,1,1,0,1,0,43
DS571182,45010,45124,2,2,0,1,0,43
DS571182,70741,70817,1,1,0,1,0,71
DS571182,72821,72982,2,2,0,2,0,63
DS571182,72986,73039,2,2,0,1,0,29
DS571183,27903,28032,2,2,0,1,0,40
DS571183,38780,39140,2,2,0,1,0,30
DS571183,77673,77708,1,1,0,1,0,34
DS571184,27581,27958,1,5,0,1,0,70
DS571184,39638,39683,1,1,0,1,0,39
DS571184,43339,43428,2,2,0,1,0,46
DS571184,43997,44134,1,1,0,1,0,73
DS571184,44317,44457,2,6,0,1,0,42
DS571184,71987,72169,1,5,0,1,0,55
DS571185,15183,15229,2,2,0,1,0,55
DS571185,18438,18764,0,0,0,4,0,49
DS571185,18655,18697,1,1,0,1,0,55
DS571185,43660,43708,2,2,0,1,0,70
DS571185,66669,66704,2,2,0,1,0,45
DS571186,9878,9985,1,1,0,3,0,41
DS571186,32350,32408,2,2,0,1,0,30
DS571186,35706,35750,1,1,0,1,0,30
DS571186,48962,49309,1,1,0,3,0,69
DS571186,49175,49306,2,2,0,1,0,71
DS571186,85238,85300,1,1,0,1,0,57
DS571186,86938,86979,1,1,0,1,0,31
DS571186,86938,86988,1,1,0,1,0,67
DS571188,18426,18483,2,2,0,2,0,27
DS571188,44651,44698,2,2,0,1,0,71
DS571188,75615,75668,2,2,0,1,0,73
DS571188,75961,76161,1,1,0,2,0,47
DS571189,25414,25462,2,2,0,2,0,21
DS571189,31852,31884,0,0,0,3,0,51
DS571189,35400,35454,1,1,0,2,0,46
DS571189,73329,73374,1,1,0,1,0,53
DS571190,22011,22055,2,2,0,1,0,64
DS571190,32021,32092,2,2,0,1,0,30
DS571190,61516,61576,2,2,0,1,0,70
DS571190,67981,68184,2,2,0,1,0,55
DS571191,8007,8097,1,1,0,1,0,73
DS571191,13661,13994,2,6,0,2,0,54
DS571191,38127,38178,2,2,0,1,0,24
DS571192,57039,57075,1,1,0,1,0,16
DS571192,72242,72348,1,1,0,2,0,68
DS571192,73241,73288,1,1,0,2,0,12
DS571193,11107,11191,2,2,0,1,0,74
DS571193,12162,12207,2,2,0,1,0,16
DS571193,73344,73514,0,0,0,3,0,68
DS571194,27250,27383,2,2,0,1,0,22
DS571194,63550,63633,1,1,0,1,0,15
DS571194,72932,72987,2,2,0,1,0,36
DS571195,16571,16633,1,1,0,1,0,18
DS571195,18900,19049,2,2,0,2,0,59
DS571195,32796,32851,2,6,0,1,0,23
DS571195,44058,44193,1,5,0,1,0,61
DS571195,46954,47019,2,2,0,2,0,44
DS571195,72139,72473,1,5,0,1,0,68
DS571196,7169,7217,1,1,0,1,0,48
DS571196,71798,71852,1,1,0,2,0,54
DS571196,71852,72004,0,0,0,3,0,71
DS571196,72660,72695,2,2,0,1,0,64
DS571197,18676,18879,2,2,0,1,0,49
DS571197,32072,32141,1,1,0,3,0,28
DS571197,40454,40841,1,1,0,1,0,35
DS571197,52764,52814,1,1,0,1,0,57
DS571197,53411,53483,2,2,0,1,0,70
DS571197,57171,57346,1,1,0,1,0,16
DS571197,58004,58036,2,2,0,1,0,20
